chain,x_mm,r_mm,diameter_mm,segment,source,station
duct_od,1691.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1692.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1693.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1694.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1695.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1696.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1697.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1698.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1699.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1700.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1701.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1702.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1703.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1704.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1705.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1706.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1707.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1708.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1709.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1710.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1711.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1712.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1713.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1714.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1715.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1716.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1717.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1718.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1719.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1720.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1721.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1722.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1723.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1724.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1725.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1726.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1727.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1728.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1729.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1730.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1731.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1732.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1733.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1734.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1735.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1736.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1737.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1738.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1739.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1740.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1741.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1742.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1743.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1744.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1745.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1746.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1747.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1748.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1749.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1750.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1751.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1752.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1753.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1754.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1755.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1756.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1757.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1758.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1759.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1760.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1761.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1762.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1763.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1764.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1765.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1766.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1767.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1768.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1769.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1770.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1771.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1772.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1773.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1774.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1775.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1776.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1777.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1778.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1779.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1780.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1781.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1782.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1783.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1784.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1785.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1786.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1787.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1788.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1789.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1790.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1791.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1792.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1793.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1794.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1795.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1796.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1797.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1798.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1799.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1800.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1801.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1802.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1803.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1804.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1805.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1806.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1807.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1808.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1809.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1810.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1811.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1812.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1813.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1814.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1815.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1816.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1817.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1818.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1819.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1820.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1821.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1822.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1823.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1824.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1825.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1826.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1827.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1828.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1829.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1830.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1831.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1832.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1833.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1834.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1835.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1836.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1837.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1838.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1839.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1840.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1841.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1842.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1843.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1844.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1845.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1846.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1847.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1848.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1849.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1850.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1851.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1852.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1853.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1854.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1855.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1856.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1857.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1858.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1859.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1860.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1861.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1862.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1863.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1864.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1865.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1866.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1867.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1868.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1869.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1870.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1871.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1872.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1873.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1874.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1875.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1876.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1877.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1878.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1879.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1880.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1881.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1882.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1883.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1884.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1885.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1886.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1887.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1888.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1889.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1890.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1891.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1892.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1893.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1894.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1895.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1896.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1897.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1898.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1899.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1900.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1901.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1902.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1903.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1904.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1905.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1906.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1907.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1908.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1909.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1910.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1911.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1912.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1913.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1914.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1915.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1916.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1917.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1918.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1919.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1920.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1921.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1922.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1923.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1924.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1925.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1926.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1927.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1928.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1929.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1930.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1931.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1932.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1933.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1934.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1935.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1936.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1937.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1938.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1939.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1940.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1941.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1942.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1943.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1944.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1945.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1946.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1947.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1948.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1949.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1950.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1951.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1952.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1953.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1954.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1955.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1956.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1957.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1958.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1959.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1960.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1961.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1962.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1963.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1964.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1965.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1966.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1967.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1968.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1969.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1970.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1971.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1972.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1973.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1974.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1975.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1976.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1977.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1978.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1979.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1980.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1981.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1982.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1983.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1984.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1985.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1986.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1987.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1988.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1989.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1990.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1991.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1992.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1993.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1994.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1995.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1996.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1997.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1998.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,1999.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2000.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2001.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2002.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2003.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2004.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2005.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2006.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2007.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2008.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2009.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2010.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2011.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2012.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2013.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2014.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2015.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2016.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2017.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2018.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2019.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2020.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2021.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2022.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2023.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2024.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2025.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2026.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2027.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2028.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2029.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2030.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2031.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2032.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2033.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2034.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2035.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2036.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2037.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2038.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2039.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2040.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2041.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2042.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2043.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2044.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2045.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2046.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2047.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2048.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2049.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2050.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2051.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2052.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2053.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2054.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2055.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2056.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2057.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2058.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2059.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2059.6073,58.81903,117.63805,tailpipe OD,DERIVED,tailpipe_end
duct_od,2060.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2061.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2062.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2063.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2064.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2065.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2066.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2067.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2068.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2069.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2070.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2071.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2072.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2073.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2074.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2075.0000,58.81903,117.63805,tailpipe OD,DERIVED,
duct_od,2076.0000,58.81903,117.63805,tailpipe OD,DERIVED,
