x_mm,region,flow_radius_mm,flow_area_cm2,area_over_body,area_over_throat,equivalent_radius_mm,station
1910.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1911.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1912.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1913.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1914.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1915.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1916.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1917.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1918.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1919.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1920.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1921.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1922.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1923.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1924.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1925.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1926.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1927.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1928.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1929.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1930.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1931.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1932.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1933.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1934.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1935.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1936.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1937.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1938.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1939.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1940.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1941.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1942.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1943.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1944.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1945.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1946.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1947.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1948.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1949.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1950.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1951.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1952.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1953.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1954.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1955.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1956.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1957.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1958.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1959.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1960.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1961.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1962.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1963.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1964.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1965.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1966.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1967.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1968.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1969.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1970.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1971.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1972.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1973.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1974.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1975.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1976.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1977.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1978.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1979.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1980.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1981.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1982.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1983.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1984.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1985.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1986.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1987.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1988.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1989.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1990.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1991.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1992.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1993.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1994.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1995.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1996.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1997.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1998.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1999.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2000.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2001.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2002.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2003.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2004.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2005.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2006.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2007.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2008.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2009.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2010.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2011.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2012.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2013.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2014.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2015.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2016.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2017.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2018.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2019.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2020.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2021.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2022.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2023.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2024.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2025.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2026.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2027.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2028.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2029.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2030.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2031.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2032.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2033.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2034.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2035.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2036.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2037.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2038.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2039.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2040.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2041.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2042.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2043.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2044.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2045.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2046.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2047.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2048.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2049.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2050.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2051.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2052.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2053.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2054.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2055.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2056.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2057.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2058.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2059.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2059.6073,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,tailpipe_end
2060.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2061.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2062.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2063.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2064.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2065.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2066.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2067.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2068.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2069.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2070.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2071.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2072.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2073.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2074.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2075.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2076.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2077.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2078.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2079.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2080.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2081.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2082.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2083.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2084.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2085.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2086.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2087.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2088.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2089.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2090.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2091.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2092.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2093.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2094.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2095.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2096.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2097.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2098.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2099.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2100.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2101.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2102.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2103.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2104.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2105.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2106.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2107.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2108.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2109.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2110.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2111.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2112.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2113.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2114.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2115.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2116.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2117.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2118.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2119.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2120.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2121.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2122.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2123.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2124.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2125.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2126.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2127.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2128.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2129.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2130.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2131.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2132.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2133.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2134.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2135.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2136.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2137.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2138.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2139.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2140.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2141.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2142.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2143.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2144.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2145.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2146.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2147.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2148.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2149.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2150.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2151.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2152.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2153.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2154.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2155.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2156.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2157.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2158.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2159.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2160.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2161.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2162.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2163.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2164.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2165.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2166.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2167.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2168.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2169.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2170.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2171.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2172.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2173.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2174.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2175.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2176.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2177.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2178.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2179.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2180.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2181.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2182.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2183.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2184.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2185.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2186.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2187.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2188.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2189.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2190.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2191.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2192.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2193.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2194.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2195.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2196.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2197.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
2198.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
