time_s,mode,downrange_m,altitude_m,velocity_m_s,mach,flight_path_angle_deg,dynamic_pressure_pa,air_density_kg_m3,static_temperature_k,mass_kg,thrust_n,drag_n,thrust_to_weight,along_path_accel_m_s2,along_path_accel_g,load_n_roll_axial_g,load_n_yaw_normal_g,load_n_total_g,axial_force_n,normal_force_n,turn_radius_m,fuel_burned_kg,fuel_flow_kg_s,specific_impulse_s,stall_speed_m_s
131.14,v3_dive,2981.5215,417.9869,153.50396,0.453234,-14.0,13862.299,1.176593,285.4331,21.852818,91.1994,99.1224,0.425563,2.00988,0.204951,-0.036971,0.970296,0.971,-7.923,207.937,0.0,0.8268008,0.00637316,1459.206,45.869
131.16,v3_dive,2984.5012,417.244,153.54416,0.453349,-14.0,13870.558,1.176677,285.4379,21.85269,91.1994,99.1727,0.425566,2.00758,0.204716,-0.037206,0.970296,0.971009,-7.973,207.936,0.0,0.8269283,0.00637316,1459.206,45.8672
131.18,v3_dive,2987.4816,416.5009,153.58431,0.453464,-14.0,13878.813,1.176762,285.4427,21.852563,91.1994,99.223,0.425568,2.00528,0.204481,-0.037441,0.970296,0.971018,-8.024,207.935,0.0,0.8270557,0.00637316,1459.206,45.8654
131.2,v3_dive,2990.4628,415.7576,153.62442,0.453578,-14.0,13887.063,1.176847,285.4476,21.852435,91.1994,99.2732,0.425571,2.00298,0.204247,-0.037675,0.970296,0.971027,-8.074,207.934,0.0,0.8271832,0.00637316,1459.206,45.8637
131.22,v3_dive,2993.4448,415.0141,153.66447,0.453693,-14.0,13895.307,1.176932,285.4524,21.852308,91.1994,99.3234,0.425573,2.00068,0.204012,-0.03791,0.970296,0.971036,-8.124,207.932,0.0,0.8273107,0.00637316,1459.206,45.8619
131.24,v3_dive,2996.4276,414.2704,153.70449,0.453807,-14.0,13903.547,1.177016,285.4572,21.85218,91.1994,99.3735,0.425576,1.99838,0.203778,-0.038144,0.970296,0.971045,-8.174,207.931,0.0,0.8274381,0.00637316,1459.206,45.8601
131.26,v3_dive,2999.4112,413.5265,153.74446,0.453921,-14.0,13911.781,1.177101,285.4621,21.852053,91.1994,99.4237,0.425578,1.99608,0.203544,-0.038378,0.970296,0.971054,-8.224,207.93,0.0,0.8275656,0.00637316,1459.206,45.8583
131.28,v3_dive,3002.3955,412.7824,153.78438,0.454035,-14.0,13920.011,1.177186,285.4669,21.851925,91.1994,99.4737,0.425581,1.99379,0.20331,-0.038612,0.970296,0.971064,-8.274,207.929,0.0,0.8276931,0.00637316,1459.206,45.8565
131.3,v3_dive,3005.3806,412.0382,153.82425,0.454149,-14.0,13928.235,1.177271,285.4718,21.851798,93.7805,99.5238,0.437628,2.10962,0.215121,-0.026801,0.970296,0.970666,-5.743,207.928,0.0,0.8278205,0.00637316,1452.218,45.8547
131.32,v3_dive,3008.3665,411.2937,153.86645,0.45427,-14.0,13936.882,1.177356,285.4766,21.851666,93.7805,99.5765,0.43763,2.1072,0.214875,-0.027047,0.970296,0.970673,-5.796,207.926,0.0,0.8279522,0.00658507,1452.218,45.8529
131.34,v3_dive,3011.3533,410.549,153.90859,0.45439,-14.0,13945.524,1.177441,285.4814,21.851535,93.7805,99.6291,0.437633,2.10479,0.214629,-0.027293,0.970296,0.970679,-5.849,207.925,0.0,0.8280839,0.00658507,1452.218,45.8511
131.36,v3_dive,3014.3408,409.8041,153.95069,0.454511,-14.0,13954.161,1.177526,285.4863,21.851403,93.7805,99.6817,0.437636,2.10239,0.214384,-0.027538,0.970296,0.970686,-5.901,207.924,0.0,0.8282156,0.00658507,1452.218,45.8493
131.38,v3_dive,3017.3292,409.059,153.99273,0.454631,-14.0,13962.792,1.177611,285.4911,21.851271,93.7805,99.7342,0.437638,2.09998,0.214138,-0.027784,0.970296,0.970693,-5.954,207.923,0.0,0.8283473,0.00658507,1452.218,45.8476
131.4,v3_dive,3020.3184,408.3138,154.03473,0.454751,-14.0,13971.419,1.177696,285.496,21.851139,93.7805,99.7868,0.437641,2.09757,0.213893,-0.028029,0.970296,0.9707,-6.006,207.921,0.0,0.828479,0.00658507,1452.218,45.8458
131.42,v3_dive,3023.3084,407.5683,154.07668,0.454871,-14.0,13980.04,1.177781,285.5008,21.851008,93.7805,99.8393,0.437644,2.09517,0.213648,-0.028274,0.970296,0.970708,-6.059,207.92,0.0,0.8286107,0.00658507,1452.218,45.844
131.44,v3_dive,3026.2992,406.8226,154.11859,0.454991,-14.0,13988.655,1.177866,285.5057,21.850876,93.7805,99.8917,0.437646,2.09277,0.213403,-0.028519,0.970296,0.970715,-6.111,207.919,0.0,0.8287424,0.00658507,1452.218,45.8422
131.46,v3_dive,3029.2908,406.0767,154.16044,0.455111,-14.0,13997.266,1.177951,285.5105,21.850744,93.7805,99.9442,0.437649,2.09036,0.213158,-0.028764,0.970296,0.970722,-6.164,207.917,0.0,0.8288741,0.00658507,1452.218,45.8404
131.48,v3_dive,3032.2832,405.3306,154.20225,0.45523,-14.0,14005.872,1.178036,285.5154,21.850613,93.7805,99.9966,0.437652,2.08796,0.212913,-0.029009,0.970296,0.970729,-6.216,207.916,0.0,0.8290058,0.00658507,1452.218,45.8386
131.5,v3_dive,3035.2765,404.5843,154.24401,0.45535,-14.0,14014.472,1.178122,285.5202,21.850481,93.7805,100.0489,0.437654,2.08557,0.212669,-0.029253,0.970296,0.970737,-6.268,207.915,0.0,0.8291375,0.00658507,1452.218,45.8368
131.52,v3_dive,3038.2705,403.8378,154.28572,0.455469,-14.0,14023.067,1.178207,285.5251,21.850349,93.7805,100.1013,0.437657,2.08317,0.212424,-0.029498,0.970296,0.970744,-6.321,207.914,0.0,0.8292692,0.00658507,1452.218,45.835
131.54,v3_dive,3041.2654,403.0911,154.32738,0.455588,-14.0,14031.656,1.178292,285.5299,21.850218,93.7805,100.1536,0.437659,2.08077,0.21218,-0.029742,0.970296,0.970751,-6.373,207.912,0.0,0.8294009,0.00658507,1452.218,45.8332
131.56,v3_dive,3044.2611,402.3442,154.369,0.455707,-14.0,14040.241,1.178377,285.5348,21.850086,93.7805,100.2059,0.437662,2.07838,0.211936,-0.029986,0.970296,0.970759,-6.425,207.911,0.0,0.8295326,0.00658507,1452.218,45.8314
131.58,v3_dive,3047.2575,401.5971,154.41057,0.455826,-14.0,14048.82,1.178463,285.5396,21.849954,93.7805,100.2581,0.437665,2.07599,0.211692,-0.03023,0.970296,0.970767,-6.478,207.91,0.0,0.8296643,0.00658507,1452.218,45.8296
131.6,v3_dive,3050.2548,400.8498,154.45209,0.455944,-14.0,14057.394,1.178548,285.5445,21.849822,93.7805,100.3103,0.437667,2.0736,0.211448,-0.030474,0.970296,0.970774,-6.53,207.909,0.0,0.829796,0.00658507,1452.218,45.8278
131.62,v3_dive,3053.2529,400.1022,154.49356,0.456063,-14.0,14065.963,1.178633,285.5493,21.849691,93.7805,100.3625,0.43767,2.07121,0.211204,-0.030718,0.970296,0.970782,-6.582,207.907,0.0,0.8299277,0.00658507,1452.218,45.826
131.64,v3_dive,3056.2518,399.3545,154.53498,0.456181,-14.0,14074.526,1.178719,285.5542,21.849559,93.7805,100.4146,0.437673,2.06882,0.210961,-0.030961,0.970296,0.97079,-6.634,207.906,0.0,0.8300594,0.00658507,1452.218,45.8242
131.66,v3_dive,3059.2515,398.6066,154.57636,0.4563,-14.0,14083.084,1.178804,285.5591,21.849427,93.7805,100.4668,0.437675,2.06643,0.210717,-0.031205,0.970296,0.970797,-6.686,207.905,0.0,0.8301911,0.00658507,1452.218,45.8224
131.68,v3_dive,3062.252,397.8585,154.61769,0.456418,-14.0,14091.637,1.178889,285.5639,21.849296,93.7805,100.5188,0.437678,2.06404,0.210474,-0.031448,0.970296,0.970805,-6.738,207.904,0.0,0.8303229,0.00658507,1452.218,45.8206
131.7,v3_dive,3065.2533,397.1102,154.65897,0.456536,-14.0,14100.185,1.178975,285.5688,21.849164,93.7805,100.5709,0.437681,2.06166,0.210231,-0.031691,0.970296,0.970813,-6.79,207.902,0.0,0.8304546,0.00658507,1452.218,45.8188
131.72,v3_dive,3068.2554,396.3617,154.7002,0.456654,-14.0,14108.727,1.17906,285.5736,21.849032,93.7805,100.6229,0.437683,2.05928,0.209988,-0.031934,0.970296,0.970821,-6.842,207.901,0.0,0.8305863,0.00658507,1452.218,45.817
131.74,v3_dive,3071.2583,395.613,154.74139,0.456771,-14.0,14117.264,1.179146,285.5785,21.848901,93.7805,100.6749,0.437686,2.0569,0.209745,-0.032177,0.970296,0.970829,-6.894,207.9,0.0,0.830718,0.00658507,1452.218,45.8152
131.76,v3_dive,3074.262,394.8641,154.78253,0.456889,-14.0,14125.796,1.179231,285.5834,21.848769,93.7805,100.7269,0.437688,2.05452,0.209502,-0.03242,0.970296,0.970837,-6.946,207.899,0.0,0.8308497,0.00658507,1452.218,45.8134
131.78,v3_dive,3077.2665,394.115,154.82362,0.457006,-14.0,14134.323,1.179317,285.5883,21.848637,93.7805,100.7788,0.437691,2.05214,0.20926,-0.032662,0.970296,0.970845,-6.998,207.897,0.0,0.8309814,0.00658507,1452.218,45.8116
131.8,v3_dive,3080.2718,393.3657,154.86466,0.457123,-14.0,14142.844,1.179403,285.5931,21.848505,93.7805,100.8307,0.437694,2.04976,0.209017,-0.032904,0.970296,0.970853,-7.05,207.896,0.0,0.8311131,0.00658507,1452.218,45.8098
131.82,v3_dive,3083.2779,392.6162,154.90565,0.457241,-14.0,14151.36,1.179488,285.598,21.848374,93.7805,100.8825,0.437696,2.04739,0.208775,-0.033147,0.970296,0.970862,-7.102,207.895,0.0,0.8312448,0.00658507,1452.218,45.808
131.84,v3_dive,3086.2847,391.8665,154.9466,0.457358,-14.0,14159.871,1.179574,285.6029,21.848242,93.7805,100.9344,0.437699,2.04501,0.208533,-0.033389,0.970296,0.97087,-7.154,207.894,0.0,0.8313765,0.00658507,1452.218,45.8062
131.86,v3_dive,3089.2924,391.1166,154.9875,0.457474,-14.0,14168.376,1.17966,285.6077,21.84811,93.7805,100.9862,0.437702,2.04264,0.208291,-0.033631,0.970296,0.970878,-7.206,207.892,0.0,0.8315082,0.00658507,1452.218,45.8044
131.88,v3_dive,3092.3009,390.3665,155.02835,0.457591,-14.0,14176.876,1.179745,285.6126,21.847979,93.7805,101.0379,0.437704,2.04027,0.208049,-0.033873,0.970296,0.970887,-7.257,207.891,0.0,0.8316399,0.00658507,1452.218,45.8026
131.9,v3_dive,3095.3101,389.6162,155.06916,0.457708,-14.0,14185.371,1.179831,285.6175,21.847847,93.7805,101.0897,0.437707,2.0379,0.207808,-0.034114,0.970296,0.970895,-7.309,207.89,0.0,0.8317716,0.00658507,1452.218,45.8008
131.92,v3_dive,3098.3202,388.8657,155.10992,0.457824,-14.0,14193.861,1.179917,285.6224,21.847715,93.7805,101.1413,0.43771,2.03553,0.207566,-0.034356,0.970296,0.970904,-7.361,207.889,0.0,0.8319033,0.00658507,1452.218,45.799
131.94,v3_dive,3101.331,388.115,155.15063,0.45794,-14.0,14202.345,1.180003,285.6273,21.847584,93.7805,101.193,0.437712,2.03316,0.207325,-0.034597,0.970296,0.970912,-7.412,207.887,0.0,0.832035,0.00658507,1452.218,45.7972
131.96,v3_dive,3104.3427,387.3641,155.19129,0.458056,-14.0,14210.824,1.180088,285.6321,21.847452,93.7805,101.2447,0.437715,2.0308,0.207084,-0.034838,0.970296,0.970921,-7.464,207.886,0.0,0.8321667,0.00658507,1452.218,45.7954
131.98,v3_dive,3107.3551,386.6131,155.23191,0.458172,-14.0,14219.297,1.180174,285.637,21.84732,93.7805,101.2963,0.437717,2.02843,0.206843,-0.035079,0.970296,0.97093,-7.516,207.885,0.0,0.8322984,0.00658507,1452.218,45.7936
132.0,v3_dive,3110.3683,385.8618,155.27248,0.458288,-14.0,14227.766,1.18026,285.6419,21.847188,93.7805,101.3478,0.43772,2.02607,0.206602,-0.03532,0.970296,0.970938,-7.567,207.884,0.0,0.8324301,0.00658507,1452.218,45.7918
132.02,v3_dive,3113.3823,385.1103,155.313,0.458404,-14.0,14236.229,1.180346,285.6468,21.847057,93.7805,101.3994,0.437723,2.02371,0.206361,-0.035561,0.970296,0.970947,-7.619,207.882,0.0,0.8325618,0.00658507,1452.218,45.79
132.04,v3_dive,3116.3971,384.3586,155.35347,0.458519,-14.0,14244.686,1.180432,285.6517,21.846925,93.7805,101.4509,0.437725,2.02135,0.20612,-0.035802,0.970296,0.970956,-7.67,207.881,0.0,0.8326935,0.00658507,1452.218,45.7882
132.06,v3_dive,3119.4126,383.6068,155.3939,0.458635,-14.0,14253.139,1.180518,285.6566,21.846793,93.7805,101.5023,0.437728,2.01899,0.20588,-0.036042,0.970296,0.970965,-7.722,207.88,0.0,0.8328252,0.00658507,1452.218,45.7864
132.08,v3_dive,3122.429,382.8547,155.43428,0.45875,-14.0,14261.586,1.180604,285.6614,21.846662,93.7805,101.5538,0.437731,2.01663,0.20564,-0.036282,0.970296,0.970974,-7.773,207.879,0.0,0.8329569,0.00658507,1452.218,45.7846
132.1,v3_dive,3125.4461,382.1025,155.47461,0.458865,-14.0,14270.028,1.18069,285.6663,21.84653,93.7805,101.6052,0.437733,2.01428,0.205399,-0.036523,0.970296,0.970983,-7.825,207.877,0.0,0.8330886,0.00658507,1452.218,45.7828
132.12,v3_dive,3128.464,381.35,155.5149,0.45898,-14.0,14278.464,1.180776,285.6712,21.846398,93.7805,101.6566,0.437736,2.01193,0.205159,-0.036763,0.970296,0.970992,-7.876,207.876,0.0,0.8332203,0.00658507,1452.218,45.781
132.14,v3_dive,3131.4827,380.5974,155.55514,0.459095,-14.0,14286.895,1.180862,285.6761,21.846267,93.7805,101.7079,0.437739,2.00957,0.204919,-0.037002,0.970296,0.971001,-7.927,207.875,0.0,0.833352,0.00658507,1452.218,45.7792
132.16,v3_dive,3134.5022,379.8445,155.59533,0.45921,-14.0,14295.321,1.180948,285.681,21.846135,93.7805,101.7592,0.437741,2.00722,0.20468,-0.037242,0.970296,0.97101,-7.979,207.874,0.0,0.8334837,0.00658507,1452.218,45.7773
132.18,v3_dive,3137.5224,379.0915,155.63547,0.459324,-14.0,14303.741,1.181034,285.6859,21.846003,93.7805,101.8105,0.437744,2.00487,0.20444,-0.037482,0.970296,0.971019,-8.03,207.872,0.0,0.8336154,0.00658507,1452.218,45.7755
132.2,v3_dive,3140.5434,378.3383,155.67557,0.459438,-14.0,14312.157,1.18112,285.6908,21.845871,93.7805,101.8617,0.437747,2.00252,0.204201,-0.037721,0.970296,0.971029,-8.081,207.871,0.0,0.8337471,0.00658507,1452.218,45.7737
132.22,v3_dive,3143.5652,377.5849,155.71562,0.459553,-14.0,14320.566,1.181207,285.6957,21.84574,93.7805,101.9129,0.437749,2.00018,0.203961,-0.03796,0.970296,0.971038,-8.132,207.87,0.0,0.8338788,0.00658507,1452.218,45.7719
132.24,v3_dive,3146.5878,376.8312,155.75562,0.459667,-14.0,14328.971,1.181293,285.7006,21.845608,93.7805,101.9641,0.437752,1.99783,0.203722,-0.0382,0.970296,0.971047,-8.184,207.869,0.0,0.8340105,0.00658507,1452.218,45.7701
132.26,v3_dive,3149.6112,376.0774,155.79558,0.459781,-14.0,14337.37,1.181379,285.7055,21.845476,93.7805,102.0153,0.437754,1.99549,0.203483,-0.038439,0.970296,0.971057,-8.235,207.867,0.0,0.8341422,0.00658507,1452.218,45.7683
132.28,v3_dive,3152.6353,375.3234,155.83549,0.459895,-14.0,14345.764,1.181465,285.7104,21.845345,93.7805,102.0664,0.437757,1.99315,0.203244,-0.038677,0.970296,0.971066,-8.286,207.866,0.0,0.8342739,0.00658507,1452.218,45.7665
132.3,v3_dive,3155.6602,374.5692,155.87535,0.460008,-14.0,14354.152,1.181551,285.7153,21.845213,93.7805,102.1175,0.43776,1.99081,0.203006,-0.038916,0.970296,0.971076,-8.337,207.865,0.0,0.8344056,0.00658507,1452.218,45.7647
132.32,v3_dive,3158.6859,373.8149,155.91517,0.460122,-14.0,14362.535,1.181638,285.7202,21.845081,93.7805,102.1685,0.437762,1.98847,0.202767,-0.039155,0.970296,0.971085,-8.388,207.864,0.0,0.8345373,0.00658507,1452.218,45.7629
132.34,v3_dive,3161.7123,373.0603,155.95494,0.460235,-14.0,14370.913,1.181724,285.7251,21.84495,93.7805,102.2195,0.437765,1.98613,0.202529,-0.039393,0.970296,0.971095,-8.439,207.862,0.0,0.834669,0.00658507,1452.218,45.7611
132.36,v3_dive,3164.7395,372.3055,155.99466,0.460349,-14.0,14379.285,1.18181,285.73,21.844818,93.7805,102.2705,0.437768,1.98379,0.202291,-0.039631,0.970296,0.971105,-8.49,207.861,0.0,0.8348007,0.00658507,1452.218,45.7593
132.38,v3_dive,3167.7675,371.5505,156.03434,0.460462,-14.0,14387.652,1.181897,285.7349,21.844686,93.7805,102.3215,0.43777,1.98146,0.202053,-0.039869,0.970296,0.971114,-8.541,207.86,0.0,0.8349324,0.00658507,1452.218,45.7575
132.4,v3_dive,3170.7963,370.7954,156.07397,0.460575,-14.0,14396.014,1.181983,285.7398,21.844554,93.7805,102.3724,0.437773,1.97913,0.201815,-0.040107,0.970296,0.971124,-8.592,207.859,0.0,0.8350641,0.00658507,1452.218,45.7556
132.42,v3_dive,3173.8258,370.04,156.11355,0.460688,-14.0,14404.37,1.18207,285.7447,21.844423,93.7805,102.4233,0.437776,1.97679,0.201577,-0.040345,0.970296,0.971134,-8.643,207.857,0.0,0.8351958,0.00658507,1452.218,45.7538
132.44,v3_dive,3176.8561,369.2845,156.15308,0.4608,-14.0,14412.721,1.182156,285.7497,21.844291,93.7805,102.4741,0.437778,1.97446,0.201339,-0.040583,0.970296,0.971144,-8.694,207.856,0.0,0.8353275,0.00658507,1452.218,45.752
132.46,v3_dive,3179.8872,368.5288,156.19257,0.460913,-14.0,14421.067,1.182243,285.7546,21.844159,93.7805,102.525,0.437781,1.97213,0.201102,-0.04082,0.970296,0.971154,-8.744,207.855,0.0,0.8354592,0.00658507,1452.218,45.7502
132.48,v3_dive,3182.919,367.7729,156.23202,0.461025,-14.0,14429.407,1.182329,285.7595,21.844028,93.7805,102.5757,0.437783,1.96981,0.200864,-0.041057,0.970296,0.971164,-8.795,207.854,0.0,0.8355909,0.00658507,1452.218,45.7484
132.5,v3_dive,3185.9516,367.0168,156.27141,0.461138,-14.0,14437.742,1.182416,285.7644,21.843896,93.7805,102.6265,0.437786,1.96748,0.200627,-0.041295,0.970296,0.971174,-8.846,207.852,0.0,0.8357226,0.00658507,1452.218,45.7466
132.52,v3_dive,3188.9849,366.2605,156.31076,0.46125,-14.0,14446.071,1.182502,285.7693,21.843764,93.7805,102.6772,0.437789,1.96516,0.20039,-0.041532,0.970296,0.971184,-8.897,207.851,0.0,0.8358543,0.00658507,1452.218,45.7448
132.54,v3_dive,3192.0191,365.504,156.35007,0.461362,-14.0,14454.395,1.182589,285.7742,21.843632,93.7805,102.7279,0.437791,1.96283,0.200153,-0.041769,0.970296,0.971194,-8.947,207.85,0.0,0.835986,0.00658507,1452.218,45.743
132.56,v3_dive,3195.0539,364.7473,156.38932,0.461474,-14.0,14462.714,1.182675,285.7791,21.843501,93.7805,102.7786,0.437794,1.96051,0.199917,-0.042005,0.970296,0.971205,-8.998,207.849,0.0,0.8361177,0.00658507,1452.218,45.7411
132.58,v3_dive,3198.0896,363.9904,156.42853,0.461585,-14.0,14471.027,1.182762,285.7841,21.843369,93.7805,102.8292,0.437797,1.95819,0.19968,-0.042242,0.970296,0.971215,-9.049,207.847,0.0,0.8362494,0.00658507,1452.218,45.7393
132.6,v3_dive,3201.126,363.2334,156.4677,0.461697,-14.0,14479.335,1.182849,285.789,21.843237,93.7805,102.8798,0.437799,1.95587,0.199444,-0.042478,0.970296,0.971225,-9.099,207.846,0.0,0.8363811,0.00658507,1452.218,45.7375
132.62,v3_dive,3204.1631,362.4761,156.50681,0.461808,-14.0,14487.638,1.182936,285.7939,21.843106,93.7805,102.9303,0.437802,1.95356,0.199207,-0.042715,0.970296,0.971235,-9.15,207.845,0.0,0.8365128,0.00658507,1452.218,45.7357
132.64,v3_dive,3207.201,361.7187,156.54588,0.46192,-14.0,14495.935,1.183022,285.7988,21.842974,93.7805,102.9809,0.437805,1.95124,0.198971,-0.042951,0.970296,0.971246,-9.2,207.844,0.0,0.8366445,0.00658507,1452.218,45.7339
132.66,v3_dive,3210.2397,360.961,156.58491,0.462031,-14.0,14504.226,1.183109,285.8038,21.842842,93.7805,103.0314,0.437807,1.94893,0.198735,-0.043187,0.970296,0.971256,-9.251,207.842,0.0,0.8367762,0.00658507,1452.218,45.7321
132.68,v3_dive,3213.2792,360.2032,156.62389,0.462142,-14.0,14512.513,1.183196,285.8087,21.842711,93.7805,103.0818,0.43781,1.94661,0.198499,-0.043423,0.970296,0.971267,-9.301,207.841,0.0,0.8369079,0.00658507,1452.218,45.7303
132.7,v3_dive,3216.3193,359.4452,156.66282,0.462253,-14.0,14520.794,1.183283,285.8136,21.842579,93.7805,103.1322,0.437813,1.9443,0.198264,-0.043658,0.970296,0.971277,-9.352,207.84,0.0,0.8370396,0.00658507,1452.218,45.7284
132.72,v3_dive,3219.3603,358.687,156.70171,0.462364,-14.0,14529.069,1.183369,285.8185,21.842447,93.7805,103.1826,0.437815,1.94199,0.198028,-0.043894,0.970296,0.971288,-9.402,207.839,0.0,0.8371713,0.00658507,1452.218,45.7266
132.74,v3_dive,3222.402,357.9286,156.74055,0.462474,-14.0,14537.34,1.183456,285.8235,21.842315,93.7805,103.233,0.437818,1.93968,0.197793,-0.044129,0.970296,0.971299,-9.452,207.837,0.0,0.837303,0.00658507,1452.218,45.7248
132.76,v3_dive,3225.4444,357.1701,156.77934,0.462585,-14.0,14545.604,1.183543,285.8284,21.842184,93.7805,103.2833,0.43782,1.93738,0.197558,-0.044364,0.970296,0.971309,-9.503,207.836,0.0,0.8374347,0.00658507,1452.218,45.723
132.78,v3_dive,3228.4876,356.4113,156.81809,0.462695,-14.0,14553.864,1.18363,285.8333,21.842052,93.7805,103.3336,0.437823,1.93507,0.197322,-0.044599,0.970296,0.97132,-9.553,207.835,0.0,0.8375664,0.00658507,1452.218,45.7212
132.8,v3_dive,3231.5316,355.6524,156.85679,0.462805,-14.0,14562.118,1.183717,285.8383,21.84192,93.7805,103.3839,0.437826,1.93277,0.197088,-0.044834,0.970296,0.971331,-9.603,207.834,0.0,0.8376981,0.00658507,1452.218,45.7194
132.82,v3_dive,3234.5763,354.8933,156.89544,0.462915,-14.0,14570.366,1.183804,285.8432,21.841789,93.7805,103.4341,0.437828,1.93047,0.196853,-0.045069,0.970296,0.971342,-9.654,207.832,0.0,0.8378298,0.00658507,1452.218,45.7175
132.84,v3_dive,3237.6217,354.1339,156.93405,0.463025,-14.0,14578.61,1.183891,285.8481,21.841657,93.7805,103.4843,0.437831,1.92817,0.196618,-0.045304,0.970296,0.971353,-9.704,207.831,0.0,0.8379615,0.00658507,1452.218,45.7157
132.86,v3_dive,3240.6679,353.3744,156.97262,0.463135,-14.0,14586.847,1.183978,285.8531,21.841525,93.7805,103.5345,0.437834,1.92587,0.196384,-0.045538,0.970296,0.971364,-9.754,207.83,0.0,0.8380932,0.00658507,1452.218,45.7139
132.88,v3_dive,3243.7149,352.6148,157.01113,0.463245,-14.0,14595.08,1.184065,285.858,21.841394,93.7805,103.5846,0.437836,1.92357,0.196149,-0.045773,0.970296,0.971375,-9.804,207.829,0.0,0.8382249,0.00658507,1452.218,45.7121
132.9,v3_dive,3246.7625,351.8549,157.04961,0.463354,-14.0,14603.307,1.184152,285.8629,21.841262,93.7805,103.6347,0.437839,1.92127,0.195915,-0.046007,0.970296,0.971386,-9.854,207.827,0.0,0.8383566,0.00658507,1452.218,45.7103
132.92,v3_dive,3249.811,351.0948,157.08803,0.463463,-14.0,14611.528,1.184239,285.8679,21.84113,93.7805,103.6848,0.437842,1.91898,0.195681,-0.046241,0.970296,0.971397,-9.904,207.826,0.0,0.8384883,0.00658507,1452.218,45.7085
132.94,v3_dive,3252.8602,350.3346,157.12641,0.463573,-14.0,14619.744,1.184326,285.8728,21.840998,93.7805,103.7348,0.437844,1.91668,0.195447,-0.046475,0.970296,0.971408,-9.954,207.825,0.0,0.83862,0.00658507,1452.218,45.7066
132.96,v3_dive,3255.9101,349.5741,157.16474,0.463682,-14.0,14627.955,1.184414,285.8778,21.840867,93.7805,103.7848,0.437847,1.91439,0.195214,-0.046708,0.970296,0.971419,-10.004,207.824,0.0,0.8387517,0.00658507,1452.218,45.7048
132.98,v3_dive,3258.9608,348.8135,157.20303,0.463791,-14.0,14636.16,1.184501,285.8827,21.840735,93.7805,103.8347,0.437849,1.9121,0.19498,-0.046942,0.970296,0.971431,-10.054,207.822,0.0,0.8388834,0.00658507,1452.218,45.703
133.0,v3_dive,3262.0122,348.0527,157.24127,0.463899,-14.0,14644.36,1.184588,285.8877,21.840603,93.7805,103.8847,0.437852,1.90981,0.194747,-0.047175,0.970296,0.971442,-10.104,207.821,0.0,0.8390151,0.00658507,1452.218,45.7012
133.02,v3_dive,3265.0643,347.2917,157.27947,0.464008,-14.0,14652.555,1.184675,285.8926,21.840472,93.7805,103.9346,0.437855,1.90753,0.194513,-0.047408,0.970296,0.971453,-10.154,207.82,0.0,0.8391468,0.00658507,1452.218,45.6994
133.04,v3_dive,3268.1172,346.5306,157.31762,0.464117,-14.0,14660.744,1.184762,285.8976,21.84034,93.7805,103.9844,0.437857,1.90524,0.19428,-0.047642,0.970296,0.971465,-10.204,207.818,0.0,0.8392785,0.00658507,1452.218,45.6975
133.06,v3_dive,3271.1708,345.7692,157.35573,0.464225,-14.0,14668.927,1.18485,285.9025,21.840208,93.7805,104.0343,0.43786,1.90296,0.194047,-0.047874,0.970296,0.971476,-10.254,207.817,0.0,0.8394102,0.00658507,1452.218,45.6957
133.08,v3_dive,3274.2252,345.0077,157.39378,0.464333,-14.0,14677.105,1.184937,285.9075,21.840077,93.7805,104.0841,0.437863,1.90067,0.193815,-0.048107,0.970296,0.971488,-10.304,207.816,0.0,0.8395419,0.00658507,1452.218,45.6939
133.1,v3_dive,3277.2803,344.2459,157.4318,0.464441,-14.0,14685.278,1.185024,285.9124,21.839945,93.7805,104.1338,0.437865,1.89839,0.193582,-0.04834,0.970296,0.971499,-10.353,207.815,0.0,0.8396736,0.00658507,1452.218,45.6921
